movieId,title,genres,description,image,year
107408,Only Old Men Are Going to Battle (V boy idut odni stariki),Comedy|Drama|War,"During World War II, a Soviet veteran pilot teaches newcomers that war is transient, and music is eternal.",https://m.media-amazon.com/images/M/MV5BYzU5NDAwOTktMDBiOS00MTI2LTllOWUtMDExOGQ4OTI3YmU1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_.jpg,1973
107410,Guest from the Future (Gostya iz buduschego),Adventure|Drama|Sci-Fi,"A school boy finds a time machine and he helps Alisa, a scientist girl in the future, to save a mind-reading device from space pirates. Chased by the pirates and followed by Alisa he saves t... Read all",https://m.media-amazon.com/images/M/MV5BMzg5NjljYWItZDIxMi00ODMzLWFiYjEtZDIyZDdjMWE2MGYyXkEyXkFqcGdeQXVyNTE1MDE2MzY@._V1_.jpg,1985
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",Comedy|Romance,"A young student Shurik comes to a remote mountainous region in search of ancient legends and traditions. Fooled by the corrupt local governor, he helps him to kidnap a beautiful young girl, ... Read all",https://m.media-amazon.com/images/M/MV5BYmVkMjI3YTktYWZiYi00Njg5LWFjNTMtOWM5ZGNiYWM2MzhmXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_.jpg,1967
107436,Haunter,Horror|Mystery|Thriller,"A teenager is stuck in a time loop that is not quite the same each time. She must uncover the truth, but her actions have consequences for herself and others.",https://m.media-amazon.com/images/M/MV5BMjEwNDc1MTI3Ml5BMl5BanBnXkFtZTgwNjI5ODU0MDE@._V1_.jpg,2013
107447,Wrong Cops,Comedy|Crime,A group of bad cops look to dispose of a body that one of them accidentally shot.,https://m.media-amazon.com/images/M/MV5BMjM4Mzk4MDI4NF5BMl5BanBnXkFtZTgwOTA4NzA4MDE@._V1_.jpg,2013
107449,"Muppet Christmas: Letters to Santa, A",Children|Comedy,"When Gonzo accidentally diverts three letters to Santa, he talks Kermit and his friends into delivering them to the North Pole personally.",https://m.media-amazon.com/images/M/MV5BNWZhYmJkYmYtZTk4Ny00YTc0LTg2ODgtNzdhNzUzYjI2NTlkXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_.jpg,2008
107462,Ninja: Shadow of a Tear,Action|Crime|Thriller,Ninjitsu master Casey is back and out for revenge when his pregnant wife is murdered.,https://m.media-amazon.com/images/M/MV5BMTA5MjI3NTE5NzleQTJeQWpwZ15BbWU4MDc2Mjg5ODAx._V1_.jpg,2013
107565,"Fuck You, Goethe (Fack Ju Göhte)",Comedy,A comedy that follows an ex-convict who lands a position at a school that sits over the spot where money from one of his earlier robberies was stashed.,https://m.media-amazon.com/images/M/MV5BMTkxMzc1MjMxM15BMl5BanBnXkFtZTgwNzQxNzI5MDE@._V1_.jpg,2013
107630,High School,Comedy,A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating ... Read all,https://m.media-amazon.com/images/M/MV5BMTU0ODM2NTQxMF5BMl5BanBnXkFtZTcwMjYxNTU0Nw@@._V1_.jpg,2010
107702,Grudge Match,Comedy,"A pair of aging boxing rivals are coaxed out of retirement to fight one final bout, thirty years after their last match.",https://m.media-amazon.com/images/M/MV5BMTY3NTkxMTgzNV5BMl5BanBnXkFtZTgwNjg0MzE2MDE@._V1_.jpg,2013
107723,Highlander: The Search for Vengeance,Action|Adventure|Fantasy,"Highlander Colin MacLeod must choose between confronting the immortal who killed his lover centuries ago, or saving the survivors of a ravaged New York City.",https://m.media-amazon.com/images/M/MV5BMTM0OTYwOTc4Nl5BMl5BanBnXkFtZTcwNTM3OTY0MQ@@._V1_.jpg,2007
107771,Only Lovers Left Alive,Drama|Horror|Romance,"A depressed musician reunites with his lover. However, their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister.",https://m.media-amazon.com/images/M/MV5BMTY0NTQ1NjA0OV5BMl5BanBnXkFtZTgwMDg5NjkzMTE@._V1_.jpg,2013
107780,Cats,Musical,"""Jellicle"" cats join for a Jellicle ball where they rejoice with their leader, Old Deuteronomy. One cat will be chosen to go to the ""Heavyside Layer"" and be reborn. The cats introduce themse... Read all",https://m.media-amazon.com/images/M/MV5BYTY4YWEyZjAtY2UyMS00ODkxLTg3MGYtMzVmNjdlMDNmNjM2XkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_.jpg,1998
107846,MacGyver: Trail to Doomsday,Action|Adventure,"A close friend of MacGyver is murdered. In searching of a reason for this assassination, MacGyver discovers a secret nuclear weapons plant right in the center of Britain.",https://m.media-amazon.com/images/M/MV5BYTVkNGZiNGMtYmQ2OC00MjI5LTk4MzctN2IyNDAyNDEyMjlhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,1994
107945,Bad Karma,Thriller,Reformed criminal gets blackmailed into doing one last job when former partner crawls out of the woodwork.,https://m.media-amazon.com/images/M/MV5BMTYyMTM1Nzc2M15BMl5BanBnXkFtZTgwNjE2NTA2MDE@._V1_.jpg,2012
107951,Hunting Elephants,Comedy|Crime,"In Jerusalem, a bullied teen befriends his grandfather and long lost uncle and soon they decide to solve their financial problems by robbing a bank.",https://m.media-amazon.com/images/M/MV5BNjE3Njc2OTM0MF5BMl5BanBnXkFtZTgwMzQ1NTg4OTE@._V1_.jpg,2013
107953,Dragon Ball Z: Battle of Gods,Action|Animation|Fantasy|IMAX,"After sleeping for 39 years, the God of destruction Beerus is surprised to learn that Frieza was defeated by the saiyajin Goku. Upon finding him, Goku is excited to face him, but realizes th... Read all",https://m.media-amazon.com/images/M/MV5BMjdjMTcxNWYtOWVkOS00MDZjLTlkZjItZDcyMDM2MGJjNDI0XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_.jpg,2013
107962,Freezer,Action|Thriller,"After waking up in a refrigerated meat locker, a man engages in a battle of wits with his captors, a group of Russian gangsters.",https://m.media-amazon.com/images/M/MV5BMTgxMzY4MDA4M15BMl5BanBnXkFtZTgwNzE4MzU2MDE@._V1_.jpg,2014
107997,We Are What We Are,Drama|Horror|Mystery|Thriller,"The Parkers, a reclusive family who follow ancient customs, find their secret existence threatened as a torrential downpour moves into their area, forcing daughters Iris and Rose to assume r... Read all",https://m.media-amazon.com/images/M/MV5BMjI3NjI3NjAyN15BMl5BanBnXkFtZTgwODE3NzMxMDE@._V1_.jpg,2013
107999,Dragon ball Z 04: Lord Slug,Animation|Children,A Super Namekian named Lord Slug comes to invade Earth and only Goku can stop him .,https://m.media-amazon.com/images/M/MV5BYjY0ODM5MzEtZmY3ZC00YWUwLTlkYjAtNjgyMjAwYTg1NTE5XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_.jpg,1991
108078,Chinese Puzzle (Casse-tête chinois),Comedy|Romance,"A 40-year-old father's life is complicated when the mother of his two children moves to New York. Since he can't bear them growing up far away from him, he decides to move there as well.",https://m.media-amazon.com/images/M/MV5BMjA4NDg5NDAzOV5BMl5BanBnXkFtZTgwNDUwNjY1MTE@._V1_.jpg,2013
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action|Adventure|Animation|Children,"Goku and friends go to an adventure searching for the legendary Dragon Balls, as they fight against the Red Ribbon army.",https://m.media-amazon.com/images/M/MV5BYjczMjkxOGEtN2NmNC00NGU2LWIxYTItYmZmNmQyZjRjMmE0XkEyXkFqcGdeQXVyMTA3OTEyODI1._V1_.jpg,1996
108156,Ride Along,Action|Comedy,"Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.",https://m.media-amazon.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@._V1_.jpg,2014
108188,Jack Ryan: Shadow Recruit,Action|Drama|Thriller|IMAX,"Jack Ryan, as a young covert C.I.A. analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",https://m.media-amazon.com/images/M/MV5BMTY2MDkxNzYwNl5BMl5BanBnXkFtZTgwOTM2MjE5MDE@._V1_.jpg,2014
108190,Divergent,Adventure|Romance|Sci-Fi|IMAX,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out wha... Read all",https://m.media-amazon.com/images/M/MV5BMTYxMzYwODE4OV5BMl5BanBnXkFtZTgwNDE5MzE2MDE@._V1_.jpg,2014
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,A prologue of one heart-breaking history of love and the prologue of the travel told in The Darjeeling Limited (2007).,https://m.media-amazon.com/images/M/MV5BMWVjNDg0NzEtYmM0Mi00Zjc4LTg0NzgtNjk5MWE0MWNkNDdjXkEyXkFqcGdeQXVyNTE4Mzg5MDY@._V1_.jpg,2007
108540,Ernest & Célestine (Ernest et Célestine),Adventure|Animation|Children|Comedy|Drama|Romance,"The story of an unlikely friendship between a bear, Ernest, and a young mouse named Celestine.",https://m.media-amazon.com/images/M/MV5BMjA3NzA5ODY4M15BMl5BanBnXkFtZTgwMzU5ODMwMTE@._V1_.jpg,2012
108601,Drift,Drama,"In the 70s two brothers battle killer waves, conservative society and ruthless bikers to kick-start the modern surf industry.",https://m.media-amazon.com/images/M/MV5BMTkwNjgxMTQ3OF5BMl5BanBnXkFtZTcwMTU0NTY2OQ@@._V1_.jpg,2013
108689,"I, Frankenstein",Action|Fantasy|Sci-Fi|IMAX,"Frankenstein's creature finds himself caught in an all-out, centuries-old war between two immortal clans.",https://m.media-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_.jpg,2014
108715,Better Living Through Chemistry,Comedy|Drama,Douglas leads a simple and uneventful existence as a pharmacist in a small town.,https://m.media-amazon.com/images/M/MV5BMjM3OTA2MjQ4NF5BMl5BanBnXkFtZTgwOTYzNzIwMTE@._V1_.jpg,2014
108727,Nymphomaniac: Volume I,Drama,A self-diagnosed nymphomaniac recounts her erotic experiences to the man who saved her after a beating.,https://m.media-amazon.com/images/M/MV5BMjA3Njc5MjI5Ml5BMl5BanBnXkFtZTgwNTY3Mjg3MDE@._V1_.jpg,2013
108729,Enemy,Mystery|Thriller,A man seeks out his exact look-alike after spotting him in a movie.,https://m.media-amazon.com/images/M/MV5BMTQ2NzA5NjE4N15BMl5BanBnXkFtZTgwMjQ4NzMxMTE@._V1_.jpg,2013
108795,Wonder Woman,Action|Adventure|Animation|Fantasy,A modern man's trespass of the island of the Amazons enables an imprisoned war god to escape and Princess Diana wins the responsibility to recapture him.,https://m.media-amazon.com/images/M/MV5BNzU1NmNmNTgtMTUyYS00ZmRmLTkzOWItOTY2ZWZiYjVkYzkzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_.jpg,2009
108928,"Monuments Men, The",Action|Drama|War,An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners.,https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_.jpg,2014
108932,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_.jpg,2014
108945,RoboCop,Action|Crime|Sci-Fi|IMAX,"In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man,... Read all",https://m.media-amazon.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_.jpg,2014
108949,"Art of the Steal, The",Crime,"Crunch Calhoun, a semi-reformed art thief, agrees to get his old gang back together to pull off one last heist.",https://m.media-amazon.com/images/M/MV5BNjUxNjYyNTUxMF5BMl5BanBnXkFtZTgwNDgyMDcyMTE@._V1_.jpg,2013
108981,Nymphomaniac: Volume II,Drama|Mystery,"The continuation of Joe's sexually dictated life delves into the darker aspects of her adulthood, obsessions and what led to her being in Seligman's care.",https://m.media-amazon.com/images/M/MV5BODU2OTljNGYtNjIwMC00ZWIwLWE1NTEtNTk1ZDM5YWI5NzU2XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_.jpg,2013
109042,Knights of Badassdom,Adventure|Comedy|Fantasy,Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.,https://m.media-amazon.com/images/M/MV5BMTQ3ODEwMzY3NV5BMl5BanBnXkFtZTgwNTkwMTQ5MDE@._V1_.jpg,2013
109161,Venus in Fur (La Vénus à la fourrure),Drama,An actress attempts to convince a director how she's perfect for a role in his upcoming production.,https://m.media-amazon.com/images/M/MV5BMjM0ODgyOTM1Ml5BMl5BanBnXkFtZTgwMzI5ODM4MTE@._V1_.jpg,2013
109183,Date and Switch,Comedy,Two guys who make a pact to lose their virginity before prom find their friendship tested when one of them comes out of the closet.,https://m.media-amazon.com/images/M/MV5BMjAwODUzOTQ5Nl5BMl5BanBnXkFtZTgwNzAwMjc5MDE@._V1_.jpg,2014
109187,"Zero Theorem, The",Drama|Fantasy|Sci-Fi,"A hugely talented but socially isolated computer operator is tasked by Management to prove the Zero Theorem: that the universe ends as nothing, rendering life meaningless. But meaning is wha... Read all",https://m.media-amazon.com/images/M/MV5BMTc4NTIxMTE0OF5BMl5BanBnXkFtZTgwNTQ5NTYxMjE@._V1_.jpg,2013
109191,Winter's Tale,Drama|Fantasy|Mystery,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",https://m.media-amazon.com/images/M/MV5BYTFmZDgwMDctYWI2ZS00MDhmLTg1ZDAtMGUzZjVmZTM3ZTM5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,2014
109241,On the Other Side of the Tracks (De l'autre côté du périph),Action|Comedy|Crime,Two mismatched cops team up to investigate the murder of a business mogul's wife.,https://m.media-amazon.com/images/M/MV5BNGFkZGFjMjEtYjY0Ny00YjEyLTkyODgtMDU4M2YxOWY3M2E0XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_.jpg,2012
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary,GLOW: The Story of The Gorgeous Ladies of Wrestling chronicles the rise and fall of the first ever all-female wrestling show through the stories of those who lived it.,https://m.media-amazon.com/images/M/MV5BMTg4MDAxMTY1M15BMl5BanBnXkFtZTcwODU5MzI5OA@@._V1_.jpg,2012
109295,Cold Comes the Night,Crime|Drama|Thriller,A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.,https://m.media-amazon.com/images/M/MV5BMTA4MTIzNTc2NTZeQTJeQWpwZ15BbWU4MDE0ODM4OTAx._V1_.jpg,2013
109313,Chouchou,Comedy,A North African immigrant to Paris gets work and finds romance despite his scatty character.,https://m.media-amazon.com/images/M/MV5BYWYzYmI0NjctZWRhYi00ZTc3LWFiODEtNTcwMjI2ZWMwNjQ0XkEyXkFqcGdeQXVyMTExNzQ3MzAw._V1_.jpg,2003
109317,Someone Marry Barry,Comedy,"Three friends plot to get rid of their socially inappropriate friend by finding him a wife, but when he meets a woman just like him, their problems double.",https://m.media-amazon.com/images/M/MV5BMTk1NjczNDg1MV5BMl5BanBnXkFtZTgwMjI5NzQzMjE@._V1_.jpg,2014
109372,About Last Night,Comedy|Romance,Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,https://m.media-amazon.com/images/M/MV5BMTk3OTc4NDMzNF5BMl5BanBnXkFtZTgwNjQ2NzY3MDE@._V1_.jpg,2014
109374,"Grand Budapest Hotel, The",Comedy|Drama,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg,2014
109383,"Oversimplification of Her Beauty, An",Animation|Comedy|Drama|Romance,"An artist's shortsighted film about a failed relationship is reedited into a more collaborative, more inclusive work of art.",https://m.media-amazon.com/images/M/MV5BMTgyNTUxMTY2NF5BMl5BanBnXkFtZTgwMzI1NDA0MTE@._V1_.jpg,2012
109416,Bring It On: Fight to the Finish,Comedy,"Lina Cruz and her family move from the urban streets of East Los Angeles to the sunny beach town of Malibu, where at her new school, she attempts to beat competitive cheer coach Avery in the... Read all",https://m.media-amazon.com/images/M/MV5BMTg3NjMzOTExNl5BMl5BanBnXkFtZTcwNTY4ODc3Mg@@._V1_.jpg,2009
109483,That Awkward Moment,Comedy|Romance,"Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_.jpg,2014
109487,Interstellar,Sci-Fi|IMAX,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,2014
109569,3 Days to Kill,Action|Crime|Drama,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,https://m.media-amazon.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_.jpg,2014
109576,Welcome to the Jungle,Comedy,A company retreat on a tropical island goes terribly awry.,https://m.media-amazon.com/images/M/MV5BMTUyNDk5ODE0OV5BMl5BanBnXkFtZTgwMDMyNzE4MDE@._V1_.jpg,2013
109578,Non-Stop,Action|Mystery|Thriller,"An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minu... Read all",https://m.media-amazon.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_.jpg,2014
109596,Wrinkles (Arrugas),Animation|Drama,"An astonishing cocktail of friendship, resistance and life set among the unexpected landscape of an elderly care facility.",https://m.media-amazon.com/images/M/MV5BNzQzNTIzNzM2Ml5BMl5BanBnXkFtZTgwMzkzMDM5MTE@._V1_.jpg,2011
109633,"Garden of Words, The (Koto no ha no niwa)",Animation|Romance,"On a rainy morning in Tokyo, 15-year-old Takao, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari, a beautiful yet mysteriou... Read all",https://m.media-amazon.com/images/M/MV5BMTJjZmQ5MGQtMWU0My00ZTMzLWFmNTMtNDgzNmU4Y2MxOGUxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_.jpg,2013
109673,300: Rise of an Empire,Action|Drama|War|IMAX,"Greek general Themistocles of Athens leads the naval charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",https://m.media-amazon.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_.jpg,2014
